Guid,AccountId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Origin,Subject,Priority,Description,IsEscalated,Comments
cd663a7f-7c6d-4ea6-aa94-1c3874185d19,11d346f5-d91c-438b-a9d8-dd1efc12a83d,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
c1eeb686-db2d-4667-852e-71de2356c803,a42e6e79-d796-4a1f-9556-e7615bc31e56,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
116ec999-8131-46cf-8572-531e4ccfa471,f7276ccc-ae0b-4bab-91af-6b353999b47d,#N/A,#N/A,#N/A,#N/A,Problem,Escalated,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
81d6397f-5b93-4cf1-8324-cf4fc769a02e,d7da7fba-3d87-46e4-9356-2c6cc3a4482d,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
2ac4a501-2a4e-4e37-8824-1765abf433ad,6c62d661-c3fa-43a3-93a4-7850a466205a,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
10193296-06d9-476a-a347-d1b73168b19a,b7942613-5a8f-44cd-8f87-e3d40a15c74b,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
514c23d5-9510-4a81-912c-b92b87df3a79,f26b90b0-0e0b-4759-b078-dd34ef69e2fc,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
aa210273-8609-4ecf-8918-e63e2b48ce35,43363fd6-e1f0-43d3-b4cf-cb13cc97cddd,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
667eb750-c354-440f-9ec5-ea51d3772fca,f39f8b05-c635-4a0d-907c-14f8ba6a298c,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,#N/A,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,false,#N/A
03fb0be9-4ccc-4188-8c4b-da8852f41004,9fd95f56-37bd-4036-bc0e-e8d5f06cac41,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
691ce105-faab-4aed-83ec-9be0ff8a7131,380d9c79-d077-4b94-96b5-d6df17fc4c5a,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
fea358eb-8695-4611-a1b6-78eebd698577,4a475c85-1ac9-4a45-91c8-41a5ab06c663,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
19cee6d0-1ab7-4bc7-a5c0-4e1d1e40f55f,e9972611-c634-4f13-8651-148077cb30b1,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,#N/A,"Dialog error - ""Cannot find field separator""",Medium,User Needs Help,false,#N/A
e3744115-ddab-40f2-acb3-9db96e5a5179,ca1b8828-a1af-4fe3-adb2-5727f2bad4b2,#N/A,#N/A,#N/A,#N/A,Problem,New,Existing problem,#N/A,SL has expired ==> URGENT,Medium,User Needs Help,false,#N/A
978a7938-904e-4c7f-8e89-7d24beb96db3,62f2b56b-1f44-41ba-9f99-01514e74088f,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
ab0a527c-210b-4f7f-8507-994f0299d799,0447e566-cb88-4210-808d-819647a6e46f,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
7eb2eb1e-8535-4506-8a4e-e1f208a808e3,9b45b43a-fdc7-47ef-9570-0a632e642c2a,#N/A,#N/A,#N/A,#N/A,Problem,Approved,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
61f5d401-6a85-4332-a632-b4e4be4c39e2,8d0d2c49-a193-46cf-967a-e18d931e6bf3,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
a3303602-3fd0-4499-a6ba-7333d26b70a9,2d7d4628-1dbf-4d8b-84d7-02793096e9ad,#N/A,#N/A,#N/A,#N/A,Problem,Escalated,User didn't attend training,#N/A,PPTX is Not working for Single record,Medium,User Needs Help,false,#N/A
00fc408c-1c7d-493f-b9dc-4977f851a818,1dd04607-7227-46ae-a213-20bea352a0b8,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
2b71f271-4a0a-40db-8125-08db1b0b352c,6a13d0c4-731e-40a8-9679-4c59e1f8bfdd,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
f3eb3e5f-bc87-4549-b4fd-9a72ed88c779,4a475c85-1ac9-4a45-91c8-41a5ab06c663,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
1764de5e-2443-4f1b-bc70-b94825d85b26,437df295-8391-422c-b5fe-73dd46f186f5,#N/A,#N/A,#N/A,#N/A,Question,On Hold,New problem,#N/A,New Salesforce.com Instance,Medium,User Needs Help,false,#N/A
6893f0b4-3d55-4e0d-a72f-d7748b888acd,82349597-86d3-4055-b4de-1f2c1354cafa,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
4f09306a-b6da-4cfb-b04c-a9a9f778f63f,0447e566-cb88-4210-808d-819647a6e46f,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
f468ae6e-98b9-463f-86bf-2a79e699c45d,ad96271e-8a27-4acd-a620-c263e3965409,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
f19b1f22-5d78-4cf5-97d0-3a2433c3f174,9a7174e1-7076-4faa-a3e8-fa545ac5de65,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
90026a4c-7334-4df9-bcac-00ff73a5fb3f,43363fd6-e1f0-43d3-b4cf-cb13cc97cddd,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
8a37cd20-056d-4847-b35a-ad37f99b15ce,a25e7c5a-d566-4bcc-b900-1523563c50dd,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,#N/A,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,false,#N/A
042335e7-84eb-4793-8fdd-4835d3d72e28,4b9e1789-4962-4ed4-a016-d026f66566e1,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
91c6cb71-453b-4f10-be33-71c3c3eea4e8,32a4a133-82f6-43f4-9421-59474b4e1357,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,#N/A,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,false,#N/A
6fd4d0ba-a2fd-4445-909a-58a2383eb144,29d0a2fe-3b92-4fba-b34d-b3d266eb365c,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,#N/A,Setup with list view,Medium,#N/A,false,#N/A
4d27d7bf-2094-45e7-a26b-9eef0eb60ec1,f50ce93e-c709-46b3-9646-d93f10cc9e86,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
fcc78c54-da99-45da-b7bc-3059c0e2e82c,d7f1abdd-4128-49fd-b758-7e5ad079c7d1,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
1412b422-9f5f-4d41-ba3c-5195be0d4ace,e70f5604-e247-45c4-9db7-014c11a41d0a,#N/A,#N/A,#N/A,#N/A,Feature Request,New,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
7a2790d7-a486-4959-9f53-e6deb48f3f23,ad96271e-8a27-4acd-a620-c263e3965409,#N/A,#N/A,#N/A,#N/A,Problem,New,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
8a70c7c7-61a4-4253-851a-f55eab493013,cb7c2d45-b609-457a-bd90-24eb4853dc2f,#N/A,#N/A,#N/A,#N/A,Problem,New,Existing problem,#N/A,Demo License,Medium,User Needs Help,false,#N/A
d7f848f2-1a21-44f1-847b-91e2b11e7086,bdf830b1-f7d4-4b49-8b9d-5237f5acc9d6,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,Existing problem,#N/A,Additional license on renewal.,Medium,EMEA Case,false,#N/A
4f8e142d-b773-4a22-97b3-556fd6576e15,6a13d0c4-731e-40a8-9679-4c59e1f8bfdd,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
6cfe4dff-b20f-433c-935c-c46f0f250307,7dab72e3-a96e-47b0-a303-6e2536e8930a,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
596bc49a-147d-450b-8a4f-88482ee06ae6,229a0aea-c979-4c06-92cd-8677e7bd6316,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
eaddbc57-3bf6-4c64-894d-e902acc8f204,29d0a2fe-3b92-4fba-b34d-b3d266eb365c,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
133e3f5f-8bb0-4a67-9121-8dc83527808e,15f2efac-4f27-4b5c-a2d0-1c9ab90b9f16,#N/A,#N/A,#N/A,#N/A,Question,On Hold,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
07ccf0da-3cac-42ce-a4c6-820e4faae052,9b45b43a-fdc7-47ef-9570-0a632e642c2a,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
7a4d7072-6f3b-4c92-ae38-719c436b096b,ad96271e-8a27-4acd-a620-c263e3965409,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
65db89b8-b027-416c-8e57-b9b05c040448,02fbb698-e655-4f56-8006-d0a1c122ed05,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
406d2103-cba5-448e-8420-028d5bff9f41,b7942613-5a8f-44cd-8f87-e3d40a15c74b,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
a906d7cb-877c-4a51-a255-d82090abd700,05ca9c0e-ce11-4357-973b-23a76ea0e91c,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,#N/A,Assistance with Invoice button and template,Medium,Prefers Direct Phone Outreach,false,#N/A
d2b00b51-01b0-49cb-a4ec-950edf44fd9f,4a475c85-1ac9-4a45-91c8-41a5ab06c663,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
a7724859-d134-4f13-b2a8-87f93161bede,09da5258-f65d-47df-bb8e-413d79928f61,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
4f698d9f-fa47-4d1b-915e-7733e69b2cce,1bbbd83a-fd4e-4225-b2ec-428d01092afe,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
92e1d38c-b094-4ad2-9957-ee9bd5b453c2,04081f77-3fd2-492c-b97d-70ec1649a5bb,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
628a40a2-51f4-4bf7-a5c3-96e8f0fe3026,e70f5604-e247-45c4-9db7-014c11a41d0a,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
285ffe17-b4a7-44b5-ac45-065fd1dc1441,d867db18-5043-4bfa-8ac8-1b8c48cd4ee5,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
9a516ad1-58ef-4602-9617-b8d6c50c36e9,2d7d4628-1dbf-4d8b-84d7-02793096e9ad,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
f8c593da-88a1-4789-9089-fdfca88ad38f,cb7c2d45-b609-457a-bd90-24eb4853dc2f,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
9a7c7853-e278-404a-b2a3-4c987dd79719,a49920b1-d25e-499b-8d5b-dce2a9d90838,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,#N/A,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,false,#N/A
8cb55b01-a892-4765-beab-21d33361dfcb,fb5522c5-87e1-46ea-b43b-8fd75733ce15,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
819ad3be-8d9a-47b8-b977-3070050564dc,ad15c101-d872-4de4-82f2-d38e4333b5a4,#N/A,#N/A,#N/A,#N/A,Problem,Approved,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
f0f45e1e-9011-43f4-b486-a843e3d3d24a,7f28e13d-4c36-4a97-be0a-ac4cb933b888,#N/A,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
df80c142-13b8-4af7-ab25-5c0f3e3a163d,cc08c154-76c4-4769-be40-aaf165e440b3,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,#N/A,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,false,#N/A
50e8a10d-aac0-4cf7-a388-0924b9c51292,175d987e-c994-4755-ade1-843834b6ed5d,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,New problem,#N/A,Setting up integration with third-party vendor,Medium,We'd like to set up a custom integration with a third-party vendor that we use for website analytics.,false,#N/A
ae88d948-33eb-4c3d-a7fe-ffe0fcfab7e8,43ca5b3d-f8d8-4e40-9b1d-5d415a5d4391,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
ace8a39f-e532-402c-80ed-86c2b191d796,d22b9522-e924-415f-bb5b-41a7088617ba,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
eaddea6e-6e7a-4a7b-8633-746c10dbf369,229a0aea-c979-4c06-92cd-8677e7bd6316,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
c4a8d758-f9d7-4eb8-9c45-caaa518c178d,222383ca-245c-4e2d-8409-ccedefcc63ff,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,#N/A,Login credentials,Medium,#N/A,false,#N/A
be8e1184-8222-4303-b078-74e579a5b18b,cb7c2d45-b609-457a-bd90-24eb4853dc2f,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
0b26ed80-ab4e-48ef-860a-900a46c67459,ff1881c3-8a96-4c0c-b599-d070f4e4cfc4,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
8b81c81a-fcc5-4419-b88a-55232145d5b7,a25e7c5a-d566-4bcc-b900-1523563c50dd,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,#N/A,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,false,#N/A
35e4eaeb-73fc-4064-b8b5-e255161718b7,7dab72e3-a96e-47b0-a303-6e2536e8930a,#N/A,#N/A,#N/A,#N/A,Question,Closed,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
4396e5fe-f344-446f-a68a-a5a2de78ae92,be06da5e-254a-4f32-949b-4378ea3a774d,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,#N/A,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,false,#N/A
4da1ab1f-b0f9-4bf8-8d30-711b3ee5d898,62daecfe-8728-4927-8172-ff7de796551c,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,#N/A,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,false,#N/A
cc2e7100-1571-453a-840c-fd4d5fbadb54,a42e6e79-d796-4a1f-9556-e7615bc31e56,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,#N/A,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,#N/A
a5e11727-106b-4c45-bf61-54f0a73ae663,48fbd67f-9f0b-4da3-a117-56a414e3e5fe,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
fb80e927-0b0b-4bfb-ac25-b695b18911d1,b235ed90-f192-4087-a777-490f1966d422,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,#N/A,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,#N/A
270b5ff9-1c96-4048-a331-2a5d284893d1,56837d40-7123-4702-93a8-8aaacc4ada28,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,#N/A,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,false,#N/A
ed40e06e-a52c-4423-80c2-b4881045a61b,12758ef2-865b-4413-bc4a-03fcf267e91e,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,#N/A,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,false,#N/A
b5182d21-78ef-47d9-8ca1-b5e16056416a,6a13d0c4-731e-40a8-9679-4c59e1f8bfdd,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,#N/A,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,false,#N/A
